latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
14.586995,121.002785,9.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),relative_humidity_2m_max (%),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h)
2022-02-27,27.4,32.4,23.2,2.10,97,72,16.6
2022-02-28,27.8,32.6,23.5,0.00,88,68,24.4
2022-03-01,27.6,34.0,23.2,0.00,88,65,24.3
2022-03-02,28.1,33.2,24.3,1.50,94,70,17.0
2022-03-03,28.1,34.0,22.8,0.60,98,70,21.2
2022-03-04,28.0,32.8,24.4,1.30,88,71,16.4
2022-03-05,28.1,32.0,23.5,0.00,89,66,23.9
2022-03-06,28.2,34.2,24.1,0.00,83,63,19.8
2022-03-07,27.8,31.5,24.1,0.00,87,67,16.0
2022-03-08,28.1,32.6,24.4,0.10,82,65,15.9
2022-03-09,27.8,32.1,24.9,0.00,71,61,19.8
2022-03-10,28.4,33.5,25.0,0.40,88,65,22.0
2022-03-11,28.0,32.8,25.5,2.80,91,75,10.8
2022-03-12,27.5,32.9,24.1,3.60,94,78,18.7
2022-03-13,27.7,31.7,25.2,6.90,90,77,17.7
2022-03-14,27.6,31.8,24.4,9.40,95,79,6.6
2022-03-15,28.1,32.9,24.9,0.50,97,78,10.7
2022-03-16,28.0,32.3,24.6,6.80,97,79,14.2
2022-03-17,29.0,33.5,25.4,1.90,92,73,19.3
2022-03-18,27.8,33.2,24.8,9.00,96,80,16.2
2022-03-19,28.9,32.8,25.4,0.60,92,74,16.5
2022-03-20,29.3,34.3,25.4,0.40,87,69,15.8
2022-03-21,29.8,34.5,25.9,0.20,87,66,20.6
2022-03-22,29.8,34.8,25.1,0.00,89,68,19.3
2022-03-23,29.3,34.3,25.4,1.60,88,70,13.0
2022-03-24,29.6,35.0,25.5,0.20,85,65,19.3
2022-03-25,30.1,35.0,26.4,0.00,84,64,20.0
2022-03-26,30.0,34.3,26.2,1.20,85,66,15.6
2022-03-27,29.8,35.4,25.3,0.40,91,65,19.5
2022-03-28,29.7,35.2,26.0,0.50,81,63,21.2
2022-03-29,29.2,33.2,26.0,0.30,81,66,26.1
2022-03-30,29.6,34.5,25.6,0.20,87,65,23.4
2022-03-31,30.0,35.0,25.9,0.00,87,65,14.7
2022-04-01,28.9,34.2,24.9,1.00,93,69,16.2
2022-04-02,28.4,34.1,23.3,1.70,99,68,20.6
2022-04-03,28.9,34.5,24.8,0.00,88,61,14.8
2022-04-04,28.7,32.7,25.6,3.70,84,65,19.5
2022-04-05,27.0,30.5,24.2,2.00,97,80,13.4
2022-04-06,28.0,31.6,25.2,2.30,90,76,12.6
2022-04-07,28.2,32.9,25.1,2.40,88,73,15.6
2022-04-08,26.7,30.4,25.4,22.00,92,84,10.3
2022-04-09,28.2,32.0,25.2,0.80,92,74,13.9
2022-04-10,26.8,29.9,25.2,1.60,88,81,12.1
2022-04-11,27.8,31.4,25.0,1.20,93,76,15.8
2022-04-12,26.7,30.0,24.4,5.10,95,82,11.6
2022-04-13,27.4,30.8,24.9,4.30,93,80,19.1
2022-04-14,27.9,31.6,24.2,3.30,95,77,14.8
2022-04-15,28.2,32.3,24.8,1.50,90,73,16.5
2022-04-16,27.8,31.6,24.8,4.90,93,75,12.3
2022-04-17,26.3,28.4,24.8,10.90,93,85,14.8
2022-04-18,27.9,32.5,23.8,2.80,98,72,18.8
2022-04-19,28.0,32.2,24.5,1.40,94,73,17.6
2022-04-20,28.0,32.2,24.6,6.90,98,76,17.8
2022-04-21,28.8,32.7,25.8,1.60,91,75,13.1
2022-04-22,29.0,33.4,24.9,0.70,93,72,16.5
2022-04-23,29.4,34.1,25.6,0.00,91,67,21.3
2022-04-24,29.2,33.7,26.1,1.20,85,70,20.9
2022-04-25,29.1,33.3,26.5,1.00,87,71,17.8
2022-04-26,29.3,33.2,26.1,0.70,87,71,17.1
2022-04-27,29.2,34.2,25.5,4.40,92,71,17.4
2022-04-28,29.7,34.5,26.4,0.50,86,69,23.4
2022-04-29,28.9,34.3,24.5,7.90,95,74,20.3
2022-04-30,29.3,34.0,25.9,0.30,89,72,18.7
2022-05-01,29.5,34.5,25.1,0.00,88,68,23.4
2022-05-02,29.6,33.8,25.5,1.30,87,66,18.9
2022-05-03,29.7,34.8,25.5,0.50,91,66,16.4
2022-05-04,29.7,34.7,25.1,1.40,89,64,23.1
2022-05-05,30.5,35.8,25.8,0.20,89,61,14.1
2022-05-06,30.6,35.6,26.7,0.00,86,64,17.2
2022-05-07,30.8,35.8,26.9,1.30,82,64,19.9
2022-05-08,30.9,36.8,26.7,0.00,81,61,21.0
2022-05-09,30.7,36.1,26.6,0.80,82,60,20.8
2022-05-10,30.6,35.5,26.9,1.50,80,61,20.1
2022-05-11,30.7,35.3,26.9,0.70,81,62,19.4
2022-05-12,30.8,35.7,27.1,2.20,81,63,20.6
2022-05-13,29.7,34.8,26.4,9.30,91,72,14.0
2022-05-14,28.8,33.9,26.1,2.30,93,77,16.5
2022-05-15,28.2,33.5,25.7,7.40,92,80,15.5
2022-05-16,27.3,32.1,25.6,18.70,93,85,16.5
2022-05-17,27.2,31.0,25.5,12.40,92,84,14.5
2022-05-18,26.8,29.6,25.4,16.30,96,87,13.4
2022-05-19,26.8,30.6,24.8,14.30,95,87,16.9
2022-05-20,26.5,29.9,24.9,15.40,94,87,10.4
2022-05-21,27.6,30.3,25.5,0.90,93,80,13.5
2022-05-22,26.5,30.0,25.2,15.30,95,88,14.6
2022-05-23,27.6,31.2,25.2,6.20,95,84,12.1
2022-05-24,29.0,32.2,26.5,0.50,95,80,15.5
2022-05-25,28.4,32.2,25.7,3.50,96,83,13.2
2022-05-26,28.1,31.7,24.9,9.40,95,82,16.9
2022-05-27,28.4,32.8,24.6,19.70,93,79,13.8
2022-05-28,26.6,28.2,25.0,15.30,96,88,8.9
2022-05-29,28.4,31.1,25.6,0.90,95,80,21.4
2022-05-30,27.7,32.5,24.1,12.90,94,81,13.0
2022-05-31,27.7,30.4,25.3,4.50,91,82,16.6
2022-06-01,27.2,29.7,25.2,3.10,99,86,10.0
2022-06-02,28.3,30.9,26.0,4.90,92,81,18.2
2022-06-03,28.4,31.8,25.5,0.30,93,78,24.1
2022-06-04,28.3,32.3,25.0,0.70,97,79,12.9
2022-06-05,29.4,32.7,26.1,0.10,93,74,16.3
2022-06-06,29.3,32.3,27.1,1.50,86,74,16.1
2022-06-07,28.1,31.4,24.1,37.40,93,79,18.2
2022-06-08,28.2,31.9,25.4,2.40,94,81,13.8
2022-06-09,29.1,32.8,26.0,0.70,97,77,15.9
2022-06-10,28.5,32.9,25.5,2.50,89,78,16.3
2022-06-11,29.1,32.4,25.8,4.70,89,77,14.6
2022-06-12,27.6,31.2,25.1,15.30,93,83,10.5
2022-06-13,28.4,32.3,26.0,10.70,95,82,18.8
2022-06-14,28.3,33.5,25.4,9.20,94,80,18.3
2022-06-15,28.6,32.9,25.8,5.20,94,78,14.3
2022-06-16,29.1,32.2,26.2,1.30,93,77,14.6
2022-06-17,29.4,32.8,26.1,0.80,93,75,12.6
2022-06-18,28.3,32.2,25.3,3.20,98,79,15.7
2022-06-19,28.1,33.1,24.9,8.80,98,80,9.4
2022-06-20,28.1,32.8,24.6,6.70,93,79,14.8
2022-06-21,27.8,32.3,23.9,14.90,95,79,23.2
2022-06-22,27.6,31.6,25.0,6.30,93,80,16.5
2022-06-23,27.6,31.1,25.6,2.10,90,80,14.2
2022-06-24,27.8,31.3,25.5,2.90,94,82,10.1
2022-06-25,28.2,30.8,25.9,2.70,98,82,10.5
2022-06-26,27.4,29.9,25.9,16.20,94,86,9.2
2022-06-27,26.4,28.7,25.4,31.20,95,89,10.8
2022-06-28,26.4,29.3,25.1,29.10,93,88,17.7
2022-06-29,26.9,29.6,25.9,13.10,95,88,9.7
2022-06-30,27.5,30.5,25.8,20.60,96,86,16.8
2022-07-01,27.3,29.5,25.8,2.00,92,84,16.3
2022-07-02,28.3,30.5,26.0,0.20,94,82,10.8
2022-07-03,29.0,31.8,26.2,0.50,96,77,15.8
2022-07-04,27.8,32.2,25.1,2.90,96,84,11.8
2022-07-05,26.7,30.2,24.7,14.60,97,90,11.5
2022-07-06,26.9,30.8,25.1,23.70,94,86,11.1
2022-07-07,26.2,28.9,24.5,18.00,95,89,10.9
2022-07-08,26.7,29.8,24.8,37.10,93,87,15.2
2022-07-09,27.8,31.0,25.9,6.90,90,82,16.5
2022-07-10,28.2,31.9,25.9,3.30,93,83,14.1
2022-07-11,27.5,32.0,24.8,16.60,95,85,20.4
2022-07-12,27.1,31.0,25.1,22.50,94,87,13.5
2022-07-13,27.4,29.5,25.1,3.60,97,86,18.9
2022-07-14,28.4,31.2,25.8,2.50,96,82,16.9
2022-07-15,28.1,31.0,25.5,11.80,96,84,13.1
2022-07-16,27.2,31.2,24.7,21.20,98,87,12.8
2022-07-17,26.6,30.0,24.5,18.00,98,88,11.3
2022-07-18,26.6,30.8,24.7,20.70,98,88,12.8
2022-07-19,27.7,31.4,25.5,7.00,92,83,15.5
2022-07-20,28.5,32.2,24.9,20.50,94,79,19.7
2022-07-21,27.6,29.5,26.0,0.10,98,87,8.1
2022-07-22,27.2,31.0,25.0,4.60,100,88,10.8
2022-07-23,28.1,31.9,25.5,4.60,99,85,12.3
2022-07-24,28.0,31.6,25.5,15.30,92,83,16.9
2022-07-25,27.7,32.0,25.1,18.50,95,84,9.0
2022-07-26,27.8,31.4,25.0,7.10,96,85,17.3
2022-07-27,27.6,30.5,25.9,13.40,95,85,21.6
2022-07-28,27.4,30.3,25.5,17.80,95,86,17.1
2022-07-29,27.0,29.2,25.5,26.00,93,87,19.8
2022-07-30,26.5,28.7,25.1,15.30,94,88,20.3
2022-07-31,27.2,29.4,25.2,6.10,95,86,21.4
2022-08-01,26.6,30.1,24.7,10.50,96,87,20.0
2022-08-02,27.7,30.3,25.5,1.20,93,84,11.6
2022-08-03,27.6,31.4,24.5,17.40,96,83,16.6
2022-08-04,26.3,29.8,24.5,41.20,96,89,10.8
2022-08-05,25.6,26.8,24.6,54.90,94,91,20.0
2022-08-06,26.4,28.5,24.7,7.90,95,88,19.6
2022-08-07,26.5,30.0,25.4,25.90,96,89,10.9
2022-08-08,26.4,29.0,25.4,15.00,94,88,15.0
2022-08-09,27.3,30.0,25.0,1.20,96,83,21.6
2022-08-10,27.7,30.5,25.0,0.50,95,82,15.4
2022-08-11,26.6,28.9,24.5,4.80,95,87,13.2
2022-08-12,27.3,30.5,24.2,14.70,96,84,12.1
2022-08-13,26.7,29.9,25.0,15.90,95,87,17.7
2022-08-14,26.3,29.4,24.4,32.70,93,87,11.4
2022-08-15,26.3,28.3,25.3,25.00,95,88,21.4
2022-08-16,27.8,29.9,26.3,3.90,88,81,24.0
2022-08-17,26.7,29.5,25.0,22.70,95,86,26.3
2022-08-18,26.1,28.1,24.8,18.10,96,91,11.5
2022-08-19,26.7,30.7,24.4,5.20,98,87,13.8
2022-08-20,26.6,29.8,24.2,5.90,98,89,13.0
2022-08-21,26.8,29.6,24.4,17.90,96,87,11.8
2022-08-22,26.7,28.6,25.1,19.80,92,86,23.7
2022-08-23,25.3,26.6,24.0,26.40,95,91,34.7
2022-08-24,26.4,28.8,24.5,2.40,96,89,10.9
2022-08-25,27.7,31.1,24.6,3.60,97,86,9.5
2022-08-26,27.7,30.8,25.2,2.00,96,86,9.4
2022-08-27,27.5,30.0,25.7,2.30,95,86,12.6
2022-08-28,27.2,31.5,24.6,12.30,96,85,10.4
2022-08-29,27.9,31.0,25.0,2.30,99,85,11.2
2022-08-30,27.2,29.6,25.3,8.20,97,87,12.3
2022-08-31,27.4,29.5,25.3,2.70,95,87,17.2
2022-09-01,27.4,29.2,26.1,6.40,91,84,26.5
2022-09-02,26.6,28.0,25.5,32.50,91,88,27.7
2022-09-03,26.6,28.0,25.8,20.10,94,89,31.9
2022-09-04,27.3,29.3,26.2,4.30,90,85,31.8
2022-09-05,27.3,29.9,25.5,9.40,95,86,24.6
2022-09-06,27.4,31.1,24.9,13.70,94,86,12.9
2022-09-07,28.5,32.3,25.6,0.30,96,83,7.6
2022-09-08,27.6,31.5,24.2,11.30,96,85,10.8
2022-09-09,26.9,30.6,24.5,16.90,96,86,10.9
2022-09-10,26.7,28.1,24.5,9.80,94,86,24.1
2022-09-11,27.3,29.1,25.6,7.30,91,83,20.8
2022-09-12,27.8,29.9,26.3,5.50,91,82,21.6
2022-09-13,27.9,30.1,25.9,1.60,90,81,20.3
2022-09-14,27.1,29.2,25.6,9.10,93,85,24.4
2022-09-15,27.4,29.5,25.5,2.10,91,84,22.1
2022-09-16,26.7,29.2,24.9,30.80,93,85,21.0
2022-09-17,26.9,29.0,25.1,14.50,94,85,15.5
2022-09-18,26.8,29.2,25.6,15.70,93,86,28.3
2022-09-19,26.1,28.3,25.2,29.10,93,88,24.0
2022-09-20,25.8,26.7,25.1,29.10,93,90,21.8
2022-09-21,25.8,28.6,24.0,19.10,96,89,21.7
2022-09-22,26.0,28.2,23.5,8.30,96,87,13.9
2022-09-23,25.9,29.0,23.9,18.20,99,88,14.8
2022-09-24,27.4,29.9,25.0,0.40,98,86,12.0
2022-09-25,26.4,28.0,25.3,78.40,93,88,41.8
2022-09-26,26.7,30.2,25.2,10.80,95,88,16.6
2022-09-27,26.6,30.2,24.4,12.40,97,88,14.5
2022-09-28,26.7,29.6,24.5,16.60,98,88,11.3
2022-09-29,27.0,30.5,25.0,3.20,97,86,10.2
2022-09-30,26.6,29.1,24.5,5.30,96,86,15.2
2022-10-01,27.3,31.6,24.4,0.80,97,84,17.7
2022-10-02,27.4,30.7,24.9,4.40,95,84,11.9
2022-10-03,26.7,30.4,24.0,6.10,96,88,13.2
2022-10-04,27.0,29.9,25.2,11.60,96,88,10.0
2022-10-05,27.2,30.1,25.4,8.40,94,86,13.2
2022-10-06,28.1,32.0,24.9,1.00,94,81,10.5
2022-10-07,27.0,30.4,24.8,5.20,99,87,11.3
2022-10-08,27.6,30.8,25.0,1.10,96,85,9.1
2022-10-09,27.1,30.2,24.6,2.90,96,85,10.1
2022-10-10,27.2,30.5,24.6,1.00,94,81,18.5
2022-10-11,27.7,30.8,25.0,5.80,93,80,19.9
2022-10-12,27.8,29.6,25.7,3.50,94,82,16.4
2022-10-13,27.1,30.9,24.3,23.10,98,86,11.6
2022-10-14,27.2,30.0,24.8,23.00,95,85,15.0
2022-10-15,28.2,30.2,26.4,1.70,88,79,23.8
2022-10-16,27.1,30.0,25.5,4.40,92,84,27.0
2022-10-17,27.0,28.9,25.1,4.40,94,86,22.0
2022-10-18,27.0,30.2,24.5,5.40,95,86,12.3
2022-10-19,26.4,29.8,24.1,29.60,97,89,10.7
2022-10-20,25.9,28.9,24.3,17.20,96,90,10.1
2022-10-21,27.4,30.5,25.0,1.60,97,87,8.7
2022-10-22,27.5,31.1,25.1,7.40,97,86,13.8
2022-10-23,27.1,29.9,24.8,4.80,98,89,7.5
2022-10-24,27.4,29.8,25.1,4.40,96,86,11.8
2022-10-25,26.1,28.7,25.0,38.40,93,88,12.8
2022-10-26,27.0,30.6,24.0,2.10,98,82,18.0
2022-10-27,28.0,32.0,25.5,0.00,91,75,12.5
2022-10-28,26.6,28.5,24.9,31.70,92,84,29.3
2022-10-29,25.6,26.8,25.0,130.30,95,91,44.2
2022-10-30,27.1,28.5,25.5,18.30,94,87,30.8
2022-10-31,27.4,29.9,25.8,3.10,93,84,23.1
2022-11-01,26.5,28.5,24.1,18.50,99,88,19.6
2022-11-02,26.9,29.8,24.3,0.50,96,86,14.1
2022-11-03,26.2,29.8,23.7,11.40,98,89,11.6
2022-11-04,26.2,29.0,23.6,9.70,100,90,7.2
2022-11-05,26.6,29.6,24.1,5.40,97,88,7.6
2022-11-06,27.1,29.6,24.6,0.50,96,85,12.2
2022-11-07,27.1,29.5,25.0,1.30,97,87,10.8
2022-11-08,26.1,27.5,24.5,6.40,97,91,6.9
2022-11-09,27.4,30.6,24.7,1.10,100,87,8.1
2022-11-10,27.4,30.6,24.7,0.50,98,83,15.8
2022-11-11,27.6,31.0,24.8,0.10,97,83,13.1
2022-11-12,27.0,30.5,24.1,6.10,99,88,7.6
2022-11-13,27.6,31.1,24.7,0.50,97,86,7.2
2022-11-14,27.8,31.5,25.0,1.00,97,84,16.5
2022-11-15,27.6,31.0,25.1,0.90,96,84,11.4
2022-11-16,27.7,31.5,24.8,0.80,93,80,15.5
2022-11-17,27.3,31.0,24.6,3.80,96,82,12.9
2022-11-18,26.8,29.9,24.5,2.10,97,85,13.0
2022-11-19,26.1,29.6,24.5,26.70,95,88,12.6
2022-11-20,26.8,29.6,24.5,1.10,98,86,17.3
2022-11-21,26.5,29.3,25.0,10.00,93,86,18.5
2022-11-22,27.3,30.2,24.9,0.20,94,83,17.4
2022-11-23,27.4,30.1,24.5,0.70,97,82,15.0
2022-11-24,27.8,31.9,24.6,0.10,97,81,15.2
2022-11-25,26.9,30.5,24.1,1.30,96,84,13.2
2022-11-26,26.8,30.8,22.8,0.70,100,85,10.1
2022-11-27,27.1,30.8,23.6,0.00,97,78,16.6
2022-11-28,27.2,29.9,24.5,2.50,97,84,11.2
2022-11-29,27.8,32.2,24.6,0.20,100,83,7.8
2022-11-30,27.5,31.7,24.5,22.70,97,84,14.5
2022-12-01,27.2,30.5,24.6,0.80,95,82,16.5
2022-12-02,27.3,31.4,24.1,0.70,98,82,20.0
2022-12-03,27.8,31.8,24.8,0.30,96,80,15.1
2022-12-04,27.3,31.0,24.5,0.30,99,84,10.5
2022-12-05,27.0,30.1,24.1,0.30,98,84,11.5
2022-12-06,27.4,31.0,24.0,0.70,92,79,15.0
2022-12-07,27.1,30.6,24.0,1.40,99,82,11.0
2022-12-08,26.9,29.2,24.5,3.70,95,84,13.5
2022-12-09,25.9,28.7,24.5,8.60,96,90,9.0
2022-12-10,25.7,28.6,23.8,11.90,96,88,12.0
2022-12-11,26.7,29.0,24.4,1.20,94,82,10.0
2022-12-12,26.9,29.2,24.6,0.60,94,82,8.3
2022-12-13,27.0,29.8,25.0,2.00,94,84,10.0
2022-12-14,26.6,30.1,24.5,2.50,97,87,11.5
2022-12-15,27.2,31.1,25.0,0.70,96,84,15.1
2022-12-16,27.6,32.1,24.8,0.10,95,79,15.2
2022-12-17,27.2,30.5,24.9,1.30,93,80,14.4
2022-12-18,26.4,29.2,24.2,0.30,79,73,24.3
2022-12-19,25.4,27.4,23.6,2.20,89,79,24.1
2022-12-20,24.8,27.5,23.1,17.00,97,90,15.5
2022-12-21,25.7,29.1,23.0,3.10,96,87,18.1
2022-12-22,25.8,27.9,24.1,0.70,88,78,14.4
2022-12-23,25.5,28.6,23.5,0.50,83,71,13.4
2022-12-24,24.7,27.7,22.9,0.00,80,68,13.5
2022-12-25,24.1,27.0,21.8,0.00,88,72,14.3
2022-12-26,24.6,27.7,22.0,0.00,92,71,15.5
2022-12-27,24.5,27.1,22.3,0.00,92,77,13.0
2022-12-28,25.3,29.2,22.5,11.60,94,77,18.7
2022-12-29,25.0,27.7,23.1,3.60,95,85,20.5
2022-12-30,26.4,30.8,23.1,0.30,91,80,11.2
2022-12-31,25.7,29.0,23.2,11.20,97,84,8.1
2023-01-01,26.2,28.8,23.5,1.40,98,86,7.3
2023-01-02,26.8,31.1,23.9,5.30,94,80,14.4
2023-01-03,26.0,28.8,24.6,2.80,90,82,14.0
2023-01-04,25.6,28.5,23.6,7.60,98,84,14.3
2023-01-05,24.9,27.0,23.6,4.30,98,92,8.0
2023-01-06,24.9,28.0,23.2,17.60,99,91,13.2
2023-01-07,25.1,29.4,21.8,0.20,97,80,21.6
2023-01-08,24.6,28.5,21.6,1.00,95,79,17.0
2023-01-09,25.3,29.5,22.2,0.00,94,78,10.8
2023-01-10,25.1,28.6,22.5,0.10,96,81,11.2
2023-01-11,25.4,29.4,21.9,0.00,100,79,11.7
2023-01-12,25.7,30.3,22.6,0.00,98,78,16.5
2023-01-13,25.7,29.1,23.2,1.20,98,83,13.8
2023-01-14,25.1,27.8,23.1,10.60,98,89,9.8
2023-01-15,24.6,27.5,23.1,16.20,99,93,10.6
2023-01-16,25.4,28.5,23.0,2.00,97,85,8.3
2023-01-17,25.9,29.0,24.0,2.80,93,83,19.1
2023-01-18,25.5,29.0,23.7,4.70,90,84,12.4
2023-01-19,26.1,29.5,23.8,0.10,88,76,14.0
2023-01-20,25.9,29.1,23.8,0.80,91,80,15.9
2023-01-21,25.5,28.4,23.1,4.60,98,84,11.1
2023-01-22,25.6,29.0,22.5,0.40,98,83,12.6
2023-01-23,26.4,31.0,23.4,0.30,94,77,11.2
2023-01-24,26.4,30.6,23.6,0.50,86,71,16.2
2023-01-25,24.9,29.0,22.1,0.00,84,72,17.7
2023-01-26,25.9,29.5,23.6,0.00,84,72,18.0
2023-01-27,24.9,27.5,23.0,8.40,91,82,16.8
2023-01-28,24.7,27.6,22.3,0.00,87,74,16.3
2023-01-29,24.6,27.8,22.4,0.10,89,76,18.6
2023-01-30,25.6,29.0,23.1,0.00,93,77,13.0
2023-01-31,25.3,28.6,22.9,0.00,94,77,18.8
2023-02-01,26.6,31.0,23.8,0.00,97,78,21.1
2023-02-02,26.3,31.1,22.8,0.60,100,82,15.9
2023-02-03,26.6,31.7,23.1,0.80,96,76,16.2
2023-02-04,26.2,30.8,22.5,0.00,93,70,18.4
2023-02-05,26.4,30.6,23.7,2.10,92,74,15.2
2023-02-06,26.5,29.5,24.4,0.60,95,81,10.7
2023-02-07,26.8,31.0,23.4,0.50,97,79,15.0
2023-02-08,26.4,30.5,22.6,3.90,96,78,13.9
2023-02-09,26.2,31.1,22.1,0.10,96,72,19.5
2023-02-10,26.5,31.9,22.2,0.00,99,73,16.6
2023-02-11,27.2,32.1,23.6,0.00,94,72,22.9
2023-02-12,26.9,32.1,22.6,0.20,95,74,20.9
2023-02-13,26.5,29.8,22.4,0.30,99,75,19.1
2023-02-14,26.0,29.8,21.6,1.20,96,73,11.9
2023-02-15,26.6,31.3,23.6,0.00,86,65,20.8
2023-02-16,25.6,29.8,21.7,2.60,85,67,19.3
2023-02-17,26.0,30.7,22.9,0.00,92,67,18.9
2023-02-18,26.7,31.0,23.6,3.30,91,70,18.0
2023-02-19,24.2,24.9,23.4,19.30,96,91,14.7
2023-02-20,25.8,29.3,23.5,6.40,95,86,11.9
2023-02-21,25.6,28.4,22.2,1.30,90,80,12.2
2023-02-22,25.9,28.8,23.0,0.00,92,77,14.0
2023-02-23,26.2,29.9,23.4,0.00,96,82,10.7
2023-02-24,27.1,30.2,23.8,0.10,96,77,8.2
2023-02-25,27.6,31.4,25.0,2.00,88,74,13.9
2023-02-26,26.7,30.0,24.1,0.10,82,73,22.9
2023-02-27,25.8,29.2,23.0,0.00,88,73,18.4
2023-02-28,25.9,29.8,22.9,0.00,89,71,17.5
2023-03-01,26.5,30.0,23.9,0.70,96,78,11.0
2023-03-02,25.5,29.8,22.0,1.00,84,69,17.3
2023-03-03,25.2,29.6,21.4,0.00,93,70,18.4
2023-03-04,25.6,30.0,22.6,0.20,88,72,14.9
2023-03-05,25.2,29.8,20.8,0.00,86,67,16.3
2023-03-06,25.1,30.0,20.8,0.00,91,67,18.5
2023-03-07,25.5,29.9,22.2,0.00,87,70,19.4
2023-03-08,25.8,29.5,21.9,1.00,92,73,12.3
2023-03-09,25.9,29.5,22.2,0.40,93,72,12.6
2023-03-10,25.3,29.1,21.0,4.00,98,74,14.0
2023-03-11,25.6,29.8,21.6,0.10,93,71,15.8
2023-03-12,26.4,31.1,23.0,0.40,90,69,13.1
2023-03-13,24.8,27.5,22.2,4.70,93,80,13.0
2023-03-14,25.8,30.6,21.7,0.00,95,73,19.6
2023-03-15,26.7,30.8,23.0,0.70,95,74,13.3
2023-03-16,27.6,32.5,23.5,0.00,89,68,16.3
2023-03-17,27.3,31.9,22.8,0.90,88,69,15.8
2023-03-18,27.4,32.2,24.0,0.00,87,70,21.3
2023-03-19,27.3,32.3,23.0,0.00,90,68,20.9
2023-03-20,26.9,31.9,22.6,0.00,93,70,22.0
2023-03-21,27.3,32.0,22.6,0.00,87,69,24.7
2023-03-22,28.7,34.0,25.0,0.00,90,67,19.7
2023-03-23,28.9,34.2,23.8,0.00,92,65,19.9
2023-03-24,29.3,34.2,25.9,1.30,86,69,20.9
2023-03-25,29.4,34.7,25.4,0.00,85,67,21.5
2023-03-26,28.9,33.6,24.1,0.00,88,68,22.2
2023-03-27,28.8,34.4,24.4,0.20,88,65,21.7
2023-03-28,28.8,33.5,25.0,1.40,85,65,17.6
2023-03-29,28.5,33.2,24.9,0.80,81,64,19.2
2023-03-30,28.9,33.2,25.4,0.60,87,68,20.0
2023-03-31,29.1,33.3,25.6,0.90,89,70,16.5
2023-04-01,29.3,34.2,25.0,0.20,94,69,15.3
2023-04-02,28.4,33.7,24.9,3.70,89,71,18.8
2023-04-03,27.9,32.8,23.5,22.30,96,74,16.0
2023-04-04,27.9,32.2,25.1,1.20,83,67,20.1
2023-04-05,28.4,33.0,24.4,0.00,85,62,20.8
2023-04-06,28.6,32.9,25.5,1.20,78,63,17.6
2023-04-07,28.8,32.7,25.0,0.00,86,66,13.7
2023-04-08,29.0,34.2,25.5,0.50,86,64,18.6
2023-04-09,28.4,33.3,24.9,0.80,84,67,21.3
2023-04-10,28.3,31.6,24.6,1.10,87,67,14.2
2023-04-11,28.5,32.2,25.4,0.00,86,68,22.4
2023-04-12,26.1,29.2,25.0,22.20,96,87,12.2
2023-04-13,25.4,27.5,24.4,38.10,95,91,28.5
2023-04-14,26.6,29.2,24.7,8.60,95,87,13.8
2023-04-15,27.9,30.8,25.5,1.40,97,81,14.5
2023-04-16,27.8,30.9,25.4,2.10,95,83,13.4
2023-04-17,28.1,31.4,25.0,0.80,96,82,13.2
2023-04-18,28.6,32.2,25.4,0.50,90,76,16.6
2023-04-19,29.0,32.7,26.2,0.20,93,77,14.0
2023-04-20,29.1,33.6,25.0,0.10,94,77,15.0
2023-04-21,28.0,32.8,24.8,1.50,91,79,15.3
2023-04-22,29.1,32.7,25.5,0.40,100,77,16.4
2023-04-23,28.9,33.0,25.1,2.50,92,76,16.4
2023-04-24,28.6,32.2,26.1,1.90,84,73,11.9
2023-04-25,29.0,32.8,26.1,0.60,82,69,14.2
2023-04-26,29.2,32.9,26.0,0.60,87,69,10.7
2023-04-27,29.4,34.3,24.9,0.40,91,66,19.3
2023-04-28,29.6,34.7,25.0,0.00,93,66,14.5
2023-04-29,29.1,34.2,25.4,2.00,94,73,16.9
2023-04-30,28.6,34.2,25.4,2.40,95,77,11.6
2023-05-01,30.3,34.5,26.7,0.40,87,68,17.5
2023-05-02,30.5,35.3,26.8,0.20,81,63,21.0
2023-05-03,30.2,35.6,26.5,0.90,85,65,22.1
2023-05-04,29.3,34.0,26.3,0.90,83,70,23.2
2023-05-05,30.3,35.0,26.7,0.30,82,65,21.4
2023-05-06,30.5,35.0,27.0,2.40,83,66,23.8
2023-05-07,30.3,35.5,26.1,0.80,93,70,22.2
2023-05-08,29.2,35.5,25.9,4.10,92,74,21.1
2023-05-09,29.1,33.7,25.5,14.10,93,76,17.0
2023-05-10,28.0,32.1,26.1,6.60,90,81,9.8
2023-05-11,28.7,31.0,26.5,0.30,89,77,18.0
2023-05-12,28.3,32.8,25.3,4.30,97,79,15.2
2023-05-13,29.6,33.5,26.2,1.20,94,72,15.7
2023-05-14,29.2,33.2,26.0,9.20,93,77,18.3
2023-05-15,29.5,32.7,27.2,0.60,90,77,21.9
2023-05-16,28.4,31.5,26.2,11.00,95,84,20.8
2023-05-17,29.3,32.2,25.9,7.50,93,79,18.1
2023-05-18,29.0,32.4,26.4,4.30,98,81,17.6
